"Collection Name","Title#1","Name#1","Name URI#1","Resource Type#1","Resource Type URI#1","Genre#1","Genre URI#1","Date Created#1","Language Term#1","Language Term URI#1","Language Term Type#1","Extent#1","Physical Description Note#1","Form#1","Form URI#1","Form#2","Form URI#2","Abstract#1","Subject Topic#1","Subject Topic URI#1","Subject Topic#2","Subject Topic URI#2","Subject Topic#3","Subject Topic URI#3","Subject Topic#4","Subject Topic URI#4","Subject Topic#5","Subject Topic URI#5","Subject Name#1","Subject Name URI#1","Subject Name#2","Subject Name URI#2","Subject Name#3","Subject Name URI#3","Subject Geographic#1","Subject Geographic URI#1","Subject Temporal#1","Subject Temporal URI#1","Subject Title#1","Identifier#1","Identifier ARK#1","Physical Location#1","Shelf Locator#1","Date Captured#1","Internet Media Type#1","Digital Origin#1","Access Condition#1","Access Condition URI#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"CU Chicanx History Collection","Suspension of authorization for use of the motor pool, account #4460-15","Ball, Homer","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1969-04-02","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","memorandums","http://vocab.getty.edu/page/aat/300026906","A letter to the ASUC regarding use of the motor pool for UCSU and UMAS students. It appears that the students wanted to attend a training by the Mexican American Legal Defense fund regarding civil rights. These attorneys were representing those involved in the Grand Jury trial. The Vice Chancellor felt he was lied to about the purpose of the trip. As transporting students for activism or political reasons was against motor pool policy.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Transportation, Automotive","http://id.worldcat.org/fast/1155327","Discrimination in education","http://id.worldcat.org/fast/895037","","","Calkins, Cindy","local","UMAS (Organization)","http://id.worldcat.org/fast/626784","Vigil, Jess","local","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_POP_153_01_motorPool.pdf","https://ark.colorado.edu/ark:/47540/9g7q3172185n","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","26","4875","narv_chicanxHistory_POP_153_01_motorPool.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~26~287088"
"CU Chicanx History Collection","Press release regarding the vote to retain the Associated Students of the University of Colorado (ASUC)","Frizell","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1968-07-09","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2 pages","","articles","http://vocab.getty.edu/page/aat/300048715","press releases","http://vocab.getty.edu/page/aat/300026437","Press release regarding the election of Paul Boetcher, Patty Price and Jess Vigil to ASUC. The news release includes details about the platform they ran on specifically regarding equal rights for women and minorities.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College student government--Elections","http://id.worldcat.org/fast/1750825","","","","","","","Boetcher, Paul","local","Price, Patty","local","Vigil, Jess","local","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_POP_153_01_pressRelease.pdf","https://ark.colorado.edu/ark:/47540/jj6n2977964p","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","28","4875","narv_chicanxHistory_POP_153_01_pressRelease.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~28~287086"
"CU Chicanx History Collection","Letter from Peter Solomon to James Corbridge","Solomon, Peter D.","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1968-07-31","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","","","A letter to Vice President Corbridge regarding the use of student fees. Solomon, the student body president claimes several student groups are in violation of the policies and laws governing the use of student funds, including ""those which are based on race or national origin (i.e. UMAS BSA...).""","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Universities and colleges--Finance","http://id.worldcat.org/fast/1161770","Student aid","http://id.worldcat.org/fast/1432104","","","","","UMAS (Organization)","http://id.worldcat.org/fast/626784","University of Colorado, Boulder. Educational Opportunity Program","local","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_POP_153_01_studentFunds.pdf","https://ark.colorado.edu/ark:/47540/ct3c8784x5md","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","29","4875","narv_chicanxHistory_POP_153_01_studentFunds.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~29~287084"
"CU Chicanx History Collection","Letter from Mark Hannon to Dr. Manning","Hannon, Mark","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","Circa 1968","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","","","Letter from Mark Hannon to Dr. Manning, Vice President for Academic Affairs; re: ""Pulse beat from the minority student sector."" The letter asks Manning to be upfront with EOP students about funding for summer programs.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Universities and colleges--Finance","http://id.worldcat.org/fast/1161770","Student aid","http://id.worldcat.org/fast/1432104","","","","","Manning","local","University of Colorado, Boulder. Educational Opportunity Program","local","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_POP_294_01_minority.pdf","https://ark.colorado.edu/ark:/47540/8n224017x8mf","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","31","4875","narv_chicanxHistory_POP_294_01_minority.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~31~287082"
"CU Chicanx History Collection","UMAS Publication Committee newsletter","UMAS (Organization)","http://id.worldcat.org/fast/626784","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1969-10-17","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","4 pages","","newsletters","http://vocab.getty.edu/page/aat/300026652","articles","http://vocab.getty.edu/page/aat/300048715","United Mexican American Students Publication Commitee Newsletter","College student newspapers and periodicals","http://id.worldcat.org/fast/867966","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Student movements","http://id.worldcat.org/fast/1135954","Race discrimination","http://id.worldcat.org/fast/1086465","Coors Brewing Company","http://id.worldcat.org/fast/709582","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_PubCom1971_pbComNewsletter.pdf","https://ark.colorado.edu/ark:/47540/rh1f823770r1","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","42","4875","narv_chicanxHistory_PubCom1971_pbComNewsletter.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~42~287078"
"CU Chicanx History Collection","UMAS publications proposal","UMAS (Organization)","http://id.worldcat.org/fast/626784","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1972-10-04","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","6 pages","","proposals","http://vocab.getty.edu/page/aat/300027261","","","UMAS publications proposal. The proposal establishes UMAS Publications.","College student newspapers and periodicals","http://id.worldcat.org/fast/867966","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","","","","","","","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_PubCom1971_publicationsProposal.pdf","https://ark.colorado.edu/ark:/47540/n21x8b63p546","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","40","4875","narv_chicanxHistory_PubCom1971_publicationsProposal.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~40~287076"
"CU Chicanx History Collection","Student poetry","UMAS (Organization)","http://id.worldcat.org/fast/626784","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1973-11-06","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2 pages","","poetry","http://vocab.getty.edu/page/aat/300055931","","","A document consisting of various poems written by students at CU Boulder.","Poetry","http://id.worldcat.org/fast/1067691","College student newspapers and periodicals","http://id.worldcat.org/fast/867966","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","","","Vigil, Jennifer C.","local","Quintana, Ron","local","Mora, Ricardo","local","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_PubCom1971_studentPoetry.pdf","https://ark.colorado.edu/ark:/47540/s58b9c67m0z9","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","41","4875","narv_chicanxHistory_PubCom1971_studentPoetry.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~41~287074"
"CU Chicanx History Collection","UMAS newspaper article compilation","UMAS (Organization)","http://id.worldcat.org/fast/626784","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","Circa 1970/1975","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","453 pages","","newspaper clippings","http://vocab.getty.edu/page/aat/300429554","articles","http://vocab.getty.edu/page/aat/300048715","Compiliation of UMAS publications titled, ""UMAS by Chicanos.""","College student newspapers and periodicals","http://id.worldcat.org/fast/867966","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Student movements","http://id.worldcat.org/fast/1135954","","","","","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_publications70-71_UMASbyChicanos.pdf","https://ark.colorado.edu/ark:/47540/w35h3528h2h4","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","44","4875","narv_chicanxHistory_publications70-71_UMASbyChicanos.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~44~287072"
"CU Chicanx History Collection","Political packet written by UMAS","UMAS (Organization)","http://id.worldcat.org/fast/626784","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1970-05-27","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","45 pages","","articles","http://vocab.getty.edu/page/aat/300048715","political flier","http://vocab.getty.edu/page/aat/300430582","A compiliation of articles, poems, and fliers collected and written by UMAS. This item was meant to serve as a political packet.","College student newspapers and periodicals","http://id.worldcat.org/fast/867966","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Student movements","http://id.worldcat.org/fast/1135954","","","","","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_publications70-71_UMASpub.pdf","https://ark.colorado.edu/ark:/47540/qh1m3t8511s1","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","43","4875","narv_chicanxHistory_publications70-71_UMASpub.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~43~287070"
"CU Chicanx History Collection","Bylaws","UMAS (Organization)","http://id.worldcat.org/fast/626784","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1905-05-24","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3 pages","","bylaws (administrative records)","http://vocab.getty.edu/page/aat/300027433","guidelines","http://vocab.getty.edu/page/aat/300027029","United Mexican-American Students of the University of Colorado bylaws.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Membership requirements","http://id.worldcat.org/fast/1353685","","","","","","","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_UMAS_admin68-69_bylaws.pdf","https://ark.colorado.edu/ark:/47540/6f4d9444h421","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","34","4875","narv_chicanxHistory_UMAS_admin68-69_bylaws.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~34~287068"
"CU Chicanx History Collection","Historical growth and development and proposal","Peralta, Salvador","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1905-05-24","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","61 pages","","proposals","http://vocab.getty.edu/page/aat/300027261","","","The ""United Mexican American Students August, 1968-July, 1969 Historical Growth and Development and Proposal."" The group proposes that CU Boulder appoint Mr. Salvador Ramirez as Dean of Mexican American Affairs and Studies. They also propose that the University financially supports a Mexican American Cultural Center.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Universities and colleges--Finance","http://id.worldcat.org/fast/1161770","","","","","UMAS (Organization)","http://id.worldcat.org/fast/626784","Ramirez, Salvador","local","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_UMAS_admin68-69_growthDevelopment.pdf","https://ark.colorado.edu/ark:/47540/9c4d9541n89j","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","32","4875","narv_chicanxHistory_UMAS_admin68-69_growthDevelopment.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~32~287066"
"CU Chicanx History Collection","Student organization application for recognition","Reyes, Remigio P.","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1971-07-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2 pages","","application forms","http://vocab.getty.edu/page/aat/300027002","","","Student Organization Application for Recognition.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","","","","","","","UMAS (Organization)","http://id.worldcat.org/fast/626784","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_UMAS_admin68-69_recognition.pdf","https://ark.colorado.edu/ark:/47540/3q914c9066md","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","33","4875","narv_chicanxHistory_UMAS_admin68-69_recognition.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~33~287064"
"CU Chicanx History Collection","An open letter to all UMAS program students","Vigil, Patrick J.","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","Circa 1971","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","","","An open letter to all UMAS program students. The letter provides tips for maintaining a grade point average of at least 2.0.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Academic achievement","http://id.worldcat.org/fast/794949","College students--Societies and clubs","http://id.worldcat.org/fast/868054","","","","","Marrujo, Becky","local","UMAS (Organization)","http://id.worldcat.org/fast/626784","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_UMAS_correspondence69_openLetter.pdf","https://ark.colorado.edu/ark:/47540/vq0g6954730s","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","35","4875","narv_chicanxHistory_UMAS_correspondence69_openLetter.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~35~287062"
"CU Chicanx History Collection","Research information","Archuleta, Gary","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","Circa 1971","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","memorandums","http://vocab.getty.edu/page/aat/300026906","Memorandum to Dean Small regarding the suspension of 92 UMAS students for outstanding debts.","Discrimination in education","http://id.worldcat.org/fast/895037","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Student suspension","http://id.worldcat.org/fast/1135996","","","","","Small, Dennis","local","","","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_UMAS_correspondence72_suspension.pdf","https://ark.colorado.edu/ark:/47540/6v5f1g60q2g3","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","36","4875","narv_chicanxHistory_UMAS_correspondence72_suspension.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~36~287060"
"CU Chicanx History Collection","Letter to UMAS Board of Directors from Chicano faculty members","Cabrera, Arturo","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1970-07-30","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1 pages","","correspondence","http://vocab.getty.edu/page/aat/300026877","","","Memo to UMAS Board of Directors from CU Boulder faculty.","Universities and colleges--Faculty","http://id.worldcat.org/fast/1161748","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Student movements","http://id.worldcat.org/fast/1135954","","","Cruz, Alex","local","Garcia, Rodolfo","local","UMAS (Organization)","http://id.worldcat.org/fast/626784","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_UMAS_correspondence73_memoToBoard.pdf","https://ark.colorado.edu/ark:/47540/wh55159855fp","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","37","4875","narv_chicanxHistory_UMAS_correspondence73_memoToBoard.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~37~287058"
"CU Chicanx History Collection","Report from counseling","UMAS (Organization)","http://id.worldcat.org/fast/626784","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1970-12-09","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","13 pages","","reports","http://vocab.getty.edu/page/aat/300027267","","","Report from the UMAS-EOP Supportive Services. The reports are presented by UMAS administrative members such as Robert Martinez and Becky Marrujo and it talks about the creation of Parent Workshops to allow parents of UMAS-EOP students to express their concerns and learn about the experiences of the students at CU Boulder.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Discrimination in education","http://id.worldcat.org/fast/895037","","","","","Martinez, Robert","local","Marrujo, Becky","local","","","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_UMAS_EOP_70-77_001.pdf","https://ark.colorado.edu/ark:/47540/cs1h7810c5qb","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","45","4875","narv_chicanxHistory_UMAS_EOP_70-77_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~45~287056"
"CU Chicanx History Collection","Proposal to establish positions, related to UMAS-EOP programs and Office of Admissions and Records","Marrujo, Becky","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1969-04-15","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","4 pages","","job descriptions","http://vocab.getty.edu/page/aat/300412028","proposals","http://vocab.getty.edu/page/aat/300027261","Proposal to establish positions, related to UMAS-EOP programs and Office of Admissions and Records.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","College students--Societies and clubs","http://id.worldcat.org/fast/868054","Help-wanted advertising","http://id.worldcat.org/fast/954848","","","","","Gavaldon, Andres","local","UMAS (Organization)","http://id.worldcat.org/fast/626784","Volsky, Theodore, Jr.","local","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_UMAS_EOP_70-77_002.pdf","https://ark.colorado.edu/ark:/47540/k42p6c659228","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","46","4875","narv_chicanxHistory_UMAS_EOP_70-77_002.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~46~287054"
"CU Chicanx History Collection","1973 EOP budget requests vs. suggested planning parameters","Harpel, Richard","local","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","Records (Documents)","http://id.loc.gov/authorities/genreForms/gf2014026163","1974-02-05","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","6 pages","","financial records","http://vocab.getty.edu/page/aat/300027473","financial statements","http://vocab.getty.edu/page/aat/300045075","Memo; re: ""1973 EOP Budget Requests vs. Suggested Planning Parameters."" Outlines funds requested by UMAS (as well as BEP, MAP, ""Asians,"" and ""Indians""). The document shows how requests exceeded budgeted expectations for instruction support, tutoring, non-instructional programs, and adminsitration. UMAS estimated 300 enrollment in the summer, though Student Affairs expected 200. UMAS requests funding for addtional course offerings, academic advisors, grad students, and social events.","Minorities--Education (Higher)","http://id.worldcat.org/fast/1023138","Student aid","http://id.worldcat.org/fast/1432104","Universities and colleges--Finance","http://id.worldcat.org/fast/1161770","","","","","Wong, John","local","Corbridge, James N.","http://id.loc.gov/authorities/names/n89646514","University of Colorado, Boulder. Educational Opportunity Program","local","University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)","GNIS: 178650","Nineteen seventies","http://id.loc.gov/authorities/subjects/sh96005520","Los Seis de Boulder","narv_chicanxHistory_VCAA_EOP_001.pdf","https://ark.colorado.edu/ark:/47540/tq2m2d28j7nv","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:3673","2021","application/pdf","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","60","4875","narv_chicanxHistory_VCAA_EOP_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~60~287052"
